TIMESTAMP,doy,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,USTAR,NETRAD,SW_OUT,LW_OUT,CO2_F_MDS,TS_F_MDS_1,SWC_F_MDS_1,G_F_MDS,LE_F_MDS,H_F_MDS,EF_DV,LCL_DV,QA_DV,ME_DV,CLOUD_DV
20130912,255,21.88,209.65,381.92,11.071,86.129,51.435,1.953,0.2364,109.21,34.881,445.77,396.42,25.821,7.354,-6.5918,24.466,51.407,0.32246,1084.9,0.011025,3.24E+05,28.58
20130913,256,22.927,296.32,381.1,11.554,85.887,0,3.26,0.27433,183.68,46.853,444.81,393.8,25.26,10.292,3.875,84.293,41.99,0.6675,1064.2,0.011969,3.27E+05,0
20130914,257,23.875,289.02,366.72,14.091,85.828,0,3.035,0.25117,149.35,49.021,455.15,391.39,27.225,8.292,13.185,67.034,50.4,0.57082,1290,0.011323,3.27E+05,2.2252
20130915,258,25.29,281.02,374,18.49,85.997,0,2.911,0.28527,139.53,48.313,465.04,389.84,28.856,8.146,9.2746,63.314,48.939,0.56403,1699.3,0.0099958,3.25E+05,4.1863
20130916,259,24.957,288.61,366.17,17.279,86.155,0,4.461,0.34075,138.62,50.702,462.96,390.11,28.608,6.958,3.3506,56.033,55.389,0.50289,1579.6,0.010399,3.26E+05,1.1379
20130917,260,25.099,285.07,364.98,18.179,86.042,0,4.025,0.29308,131.92,50.115,465.4,389.92,28.913,5.979,5.1725,57.957,52.323,0.52554,1682.8,0.0099512,3.25E+05,3.3399
20130918,261,25.99,282.11,365.32,22.497,85.876,0,2.528,0.1764,123.95,49.185,471.62,391.51,30.094,5.042,5.3046,60.827,53.703,0.5311,2185.3,0.0080777,3.21E+05,3.4344
20130919,262,25.492,286.58,365.19,23.326,85.886,0,2.216,0.214,128.96,50.611,469.52,392.33,30.044,4.188,5.1581,44.287,53.346,0.45361,2447.7,0.0067559,3.17E+05,0
20130920,263,22.768,225.06,369.8,13.139,86.104,2.286,3.333,0.29879,100.01,40.323,450.37,391.83,26.99,3.979,-13.677,51.771,44.342,0.53865,1274.3,0.010581,3.24E+05,21.625
20130921,264,22.726,273.81,352.46,15.191,86.07,0,3.743,0.25762,128.13,47.346,448.36,391.27,25.785,5.5,4.9711,47.579,54.368,0.4667,1566.6,0.0090331,3.20E+05,4.0635
20130922,265,23.029,242.13,358.67,15.658,85.702,0,4.133,0.31294,106.51,42.18,449.57,390.69,26.702,4.5,-3.0381,45.683,58.129,0.44005,1597.7,0.0091053,3.20E+05,14.539
20130923,266,20.606,286.39,318.5,18.044,86.072,0,1.849,0.16075,110.12,50.65,440.83,392.35,25.629,3.333,-1.0598,37.977,66.636,0.36302,2546.2,0.0045055,3.06E+05,0
20130924,267,22.892,282.67,328.34,23.153,86.273,0,1.997,0.19804,107.81,50.734,449.19,392.06,25.923,2.729,2.0275,40.583,65.398,0.38293,3290,0.003431,3.06E+05,0
20130925,268,22.713,259.26,338.14,23.293,85.894,0,2.77,0.20627,99.417,46.432,448.44,392.6,25.988,2.417,-0.61298,35.305,63.142,0.35862,3430.1,0.0031253,3.05E+05,7.1626
20130926,269,22.439,274.67,343.94,20.755,85.761,0,4.221,0.31427,115.97,49.826,450.43,392.43,26.371,2.063,3.409,32.221,69.708,0.31611,2728.1,0.0046475,3.09E+05,1.6448
20130927,270,18.817,214.3,341.84,11.753,85.953,0,4.173,0.31108,84.641,38.084,430.9,389.37,25.035,1.896,-10.278,21.877,62.587,0.25901,1487.5,0.0072374,3.12E+05,23.422
20130928,271,18.654,273.98,318.69,15.918,86.434,0,1.951,0.21977,107.77,49.457,432.43,391.58,23.933,1.729,1.4555,23.225,68.722,0.25259,2490.2,0.0040196,3.03E+05,1.5408
20130929,272,21.117,272.83,323.15,19.032,86.531,0,1.742,0.18858,101.46,49.324,442.01,391.14,25.035,1.729,1.9314,20.578,77.028,0.21083,2670,0.0043279,3.07E+05,1.3523
20130930,273,20.736,274.5,315.45,19.827,86.301,0,2.21,0.1731,97.087,50.109,439.36,392,24.692,1.667,-0.41075,21.221,73.936,0.22301,3063,0.0033437,3.04E+05,0.25935
20131001,274,21.286,270.76,318.56,21.144,86.27,0,2.002,0.18394,95.846,49.468,440.66,391.42,24.569,1.563,1.3794,19.376,63.243,0.23452,3311.6,0.0030007,3.03E+05,0.81476
20131002,275,21.332,269.12,321.38,19.308,86.222,0,1.823,0.18175,97.87,49.443,439.95,390.7,24.515,1.417,-0.1361,20.003,71.799,0.21789,2680.7,0.0043846,3.07E+05,0.71337
20131003,276,21.349,267.2,321.8,19.066,85.989,0,2.755,0.23729,97.241,49.345,439.26,390.62,24.16,1.396,-0.40002,19.004,78.701,0.19451,2608.1,0.0045917,3.07E+05,1.0292
20131004,277,19.672,265.37,314.53,15.89,86.136,0,2.802,0.23479,94.776,48.906,432.92,390.68,23.542,1.229,-2.6769,19.251,76.838,0.20034,2221.3,0.0050767,3.07E+05,1.1601
20131005,278,17.034,265.88,293.72,16.165,86.544,0,2.077,0.18869,87.088,49.323,419.58,392.1,21.583,0.979,-6.4856,14.065,76.234,0.15576,3184.5,0.002332,2.97E+05,0.50322
20131006,279,17.584,269.88,291.37,17.931,86.645,0,3.551,0.27698,87.948,51.387,418.29,391,20.208,0.792,-3.3216,14.051,68.409,0.1704,3889.3,0.0015529,2.96E+05,0
20131007,280,20.463,245.64,315.71,21.069,86.444,0,3.243,0.2704,80.639,46.778,430.66,390.45,21.621,0.875,2.901,13.708,60.334,0.18513,3747.2,0.0021467,3.00E+05,7.0168
20131008,281,21.317,255.2,318.6,20.758,86.076,0,2.715,0.20708,87.889,47.979,434.65,390.15,22.74,0.833,-0.10448,14.762,77.128,0.16065,3150.6,0.0033224,3.04E+05,3.2658
20131009,282,20.589,261.75,317.35,17.752,85.803,0,7.402,0.52583,94.364,49.606,432.11,388.52,22.112,0.771,0.42081,13.74,71.398,0.16138,2471.4,0.004714,3.07E+05,0.79689
20131010,283,15.848,249,306.87,9.752,85.906,0,6.017,0.4204,93.269,46.71,412.93,387,21.115,0.771,-9.616,8.1028,85.622,0.086453,1457.2,0.005989,3.05E+05,5.1499
20131011,284,13.903,251.24,290.44,9.909,86.136,0,1.785,0.17719,87.236,47.23,404.04,388.88,18.865,0.688,-3.3684,9.0837,81.82,0.099926,1779.9,0.0043184,2.99E+05,3.5301
20131012,285,17.816,251.8,306.17,16.094,86.153,0,3.459,0.21719,88.91,48.386,417.65,388.49,19.813,0.729,1.1014,10.532,70.465,0.13003,2823.1,0.0031062,3.00E+05,2.9394
20131013,286,20.691,246.01,326.44,17.32,86.23,0,5.342,0.33133,90.838,47.364,431.53,386.78,21.925,0.896,4.1992,10.136,74.875,0.11923,2333.7,0.005115,3.08E+05,4.5376
20131014,287,18.725,192.41,334.53,12.416,86.3,0,2.736,0.22554,67.027,35.327,422,386.11,21.715,0.875,-3.4058,9.2476,60.147,0.13326,1625.4,0.0066357,3.10E+05,24.886
20131015,288,17.411,239.76,308.71,13.672,86.114,0,2.843,0.24494,81.252,45.512,418.55,387.89,20.721,0.75,-3.1414,9.7267,74.017,0.11615,2151.2,0.0044918,3.03E+05,5.9511
20131016,289,14.913,248.47,278.7,14.391,86.354,0,2.3,0.17998,71.881,48.278,403.36,388.8,18.323,0.563,-7.8184,10.387,68.735,0.13128,3296.3,0.0018419,2.94E+05,1.7562
20131017,290,15.026,246.97,275.91,15.424,86.277,0,2.193,0.17188,69.167,47.967,402.06,391.84,17.44,0.542,-4.1479,8.0131,68.563,0.10464,3982.8,0.0011868,2.93E+05,1.408
20131018,291,15.042,241.16,280.56,14.902,86.255,0,2.227,0.17369,69.723,46.59,401.83,394.52,17.404,0.521,-2.9535,7.0369,67.223,0.094761,3554.9,0.0015769,2.94E+05,3.1834
20131019,292,16.704,240.71,284.52,17.492,86.355,0,1.899,0.1719,66.423,46.94,408.31,394.49,17.804,0.521,-1.1311,8.205,66.118,0.1104,4318.9,0.001089,2.94E+05,2.9495
20131020,293,16.781,241.21,281.19,17.531,86.154,0,2.652,0.19315,65.851,47.144,405.82,394.25,17.581,0.5,-3.292,7.266,62.196,0.1046,4276.3,0.0011307,2.94E+05,2.123
20131021,294,16.567,235.31,284.81,17.518,86.292,0,2.414,0.19142,64.341,45.713,406.58,393.63,17.535,0.458,-1.2758,7.4059,59.27,0.11107,4500,0.00095211,2.94E+05,3.8169
20131022,295,17.662,235.73,291.93,18.199,86.431,0,3.567,0.25098,65.682,46.765,411.71,393.62,17.8,0.458,0.80577,7.0452,61.513,0.10276,4023.5,0.001435,2.96E+05,3.1192
20131023,296,19.283,215.12,311.95,18.485,86.253,0,3.03,0.23527,60.938,42.218,420.65,392.17,19.333,0.542,2.9374,7.0581,60.119,0.10507,3179.4,0.0027927,3.01E+05,10.944
20131024,297,20.621,203.74,329.55,19.625,86.262,0,3.768,0.22687,63.684,39.65,427.09,391.94,20.465,0.646,3.3622,6.7092,54.48,0.10965,3038.1,0.0033664,3.04E+05,14.816
20131025,298,18.206,223.71,301.52,17.914,86.476,0,2.269,0.19119,60.742,43.655,417.38,393.81,19.685,0.542,-3.9591,5.4256,61.26,0.081361,3464.4,0.0021467,2.98E+05,5.5416
20131026,299,17.513,222.47,297.36,17.105,86.57,0,2.288,0.19712,59.307,43.673,413.52,393.52,18.617,0.5,-0.61104,5.0404,54.135,0.085178,3422.9,0.0020843,2.97E+05,5.0809
20131027,300,19.518,216.18,309.11,18.8,86.171,0,3.045,0.21583,57.892,42.176,421.63,392.4,19.544,0.479,0.038875,6.7106,57.32,0.1048,3202.7,0.0028058,3.01E+05,6.737
20131028,301,17.314,165.71,307.39,15.922,86.019,0,4.143,0.302,34.143,32.916,402.93,392.27,16.785,0.292,-5.8926,6.0188,43.358,0.1219,2948.5,0.0027743,2.99E+05,27.682
20131029,302,17.371,171.05,319.21,14.983,86.068,0,4.754,0.33515,46.878,32.983,407.54,391.89,18.044,0.375,-4.2098,4.4511,45.239,0.089576,2567.9,0.0035057,3.01E+05,24.754
20131030,303,13.305,196.07,287.56,8.799,86.077,0,4.219,0.33696,53.616,38.312,388.36,391.19,15.552,0.292,-11.457,5.1791,63.203,0.075738,1565.1,0.0046876,3.00E+05,12.857
20131031,304,11.27,220.35,263.63,10.6,86.412,0,2.253,0.17621,56.537,43.556,380.29,393.3,13.623,0.271,-6.7924,6.0672,66.95,0.083093,2722,0.0019856,2.91E+05,1.1149
20131101,305,13.269,217.97,271.29,13.403,86.553,0,1.721,0.17219,54.127,43.15,388.45,394.14,14.192,0.313,-1.2743,6.4826,53.503,0.10807,3604.2,0.0013153,2.91E+05,0.9957
20131102,306,16.624,215.41,293.27,16.985,86.348,0,4.338,0.29933,59.235,43.703,402.68,391.97,15.848,0.292,4.2593,5.3076,46.109,0.10323,3948.7,0.0013853,2.95E+05,1.1065
20131103,307,16.421,151,335.38,10.111,85.892,0.762,3.568,0.27585,55.798,27.972,399.9,390.68,16.452,0.688,-6.4387,13.138,40.349,0.24563,1462.6,0.0062171,3.07E+05,30.027
20131104,308,15.15,167.81,313.03,9.9,85.718,0,3.605,0.25338,49.595,32.576,396.04,390.15,15.579,0.708,-1.257,4.3892,48.025,0.083742,1583.3,0.0053185,3.03E+05,21.502
20131105,309,12.802,179.86,288.95,7.74,86.184,0,2.695,0.24638,44.85,34.416,386.37,390.24,14.679,0.438,-8.7314,3.9129,47.381,0.076283,1356.4,0.005092,3.00E+05,15.19
20131106,310,11.152,208.21,268.88,9.27,86.849,0,2.562,0.25304,53.7,40.851,379.14,391.61,13.015,0.438,-5.9739,7.9371,44.97,0.15002,2115,0.0028561,2.93E+05,0.89113
20131107,311,13.478,207.74,278.62,12.571,86.807,0,4.945,0.3276,56.655,41.486,384.93,391.3,13.19,0.271,-1.022,3.956,53.693,0.068622,2933.6,0.0020589,2.93E+05,0.10279
20131108,312,15.653,197.61,298.39,13.001,86.482,0,1.914,0.16477,56.678,38.043,398.39,390.69,15.633,0.458,1.4799,4.0717,51.217,0.073645,2378,0.0034374,2.99E+05,4.086
20131109,313,15.894,195.86,300.19,13.323,86.531,0,1.862,0.20929,53.976,37.623,401.52,390.56,16.279,0.5,1.1501,3.8795,54.948,0.065947,2424.2,0.0034024,2.99E+05,4.7197
20131110,314,17.751,193.82,308.2,15.573,86.581,0,2.662,0.23533,53.655,37.751,407.69,389.81,16.571,0.458,1.9388,2.494,49.631,0.047846,2653.4,0.0034065,3.01E+05,5.0378
20131111,315,18.659,190.82,312.9,15.773,86.558,0,2.315,0.25188,50.348,36.533,413.94,389.87,17.312,0.396,2.9682,4.3086,39.397,0.098584,2445,0.0041234,3.04E+05,6.0153
20131112,316,17.052,183.19,315.62,11.91,86.886,0,5.903,0.39506,57.256,35.93,402.99,390.21,16.754,0.333,-4.0514,8.1289,59.864,0.11955,1770.8,0.0053991,3.05E+05,9.0431
20131113,317,13.199,178.47,307.43,7.237,86.726,0,4.391,0.27902,57.768,34.168,391.44,392.35,15.679,0.313,-5.1528,7.7462,53.649,0.12617,1195.7,0.0057038,3.02E+05,10.937
20131114,318,14.512,185.93,298.96,10.679,86.242,0,2.66,0.18052,50.855,35.798,395.38,391.17,15.556,0.417,-1.6038,5.6566,47.536,0.10634,1894.2,0.004218,3.00E+05,6.5422
20131115,319,16.233,71.112,336.98,9.09,85.685,0,5.146,0.35231,-0.31673,12.902,393.5,388.66,14.76,0.271,-1.6287,0.75707,4.344,0.14841,1278.5,0.0068166,3.08E+05,64.015
20131116,320,15.35,190.27,296.46,9.599,85.696,0,3.832,0.27113,51.737,37.527,394.32,387.26,15.377,0.354,-6.1995,5.9363,57.293,0.093884,1486.1,0.0057024,3.04E+05,3.3417
20131117,321,14.157,182.12,302.07,8.227,86.29,0,2.027,0.18129,54.196,35.192,392.19,387.07,14.721,0.375,1.1792,4.1055,57.06,0.067121,1318.8,0.0057218,3.03E+05,6.6259
20131118,322,15.364,160.9,309.71,9.951,86.42,0,2.17,0.20992,41.108,30.895,395.91,387.52,15.721,0.354,-4.4674,1.5697,36.397,0.041344,1565.5,0.0054108,3.03E+05,16.899
20131119,323,14.787,176.86,294.82,11.532,86.125,0,2.54,0.20021,42.614,34.392,391.83,388.04,14.408,0.333,-1.9218,4.2854,47.79,0.082294,2099.6,0.0038193,2.99E+05,7.9469
20131120,324,14.849,158.31,305.9,11.3,85.905,0,3.325,0.26892,40.647,30.224,390.7,389.52,14.56,0.292,-3.1391,5.298,45.104,0.10511,2013.6,0.0040469,3.00E+05,16.977
20131121,325,14.419,134.53,321.08,7.86,86.026,0,5.16,0.38154,37.812,26.055,389.6,392.57,14.483,0.292,-0.93658,1.5326,41.389,0.035707,1212.2,0.0062078,3.05E+05,28.744
20131122,326,13.444,95.626,340.07,4.799,85.953,5.207,6.169,0.39227,37.781,15.54,379.62,393.09,12.998,4.917,-15.449,43.682,-3.9854,1.1004,700.24,0.0077122,3.07E+05,49.051
20131123,327,5.289,66.425,310.8,1.265,86.203,5.842,8.477,0.51375,23.98,9.182,342.41,400.41,6.554,8.938,-24.504,29.722,10.504,0.73888,273.3,0.0055266,2.94E+05,64.53
20131124,328,5.184,114.21,295.74,2.002,86.414,0,3.699,0.25762,49.523,19.731,346.66,399.43,7.402,7.146,-11.766,25.005,35.293,0.41469,454.98,0.0049323,2.92E+05,38.573
20131125,329,4.369,163.1,258.85,2.617,86.589,0,2.058,0.17665,56.429,28.842,341.7,400.36,6.506,5.208,-8.653,19.778,40.18,0.32986,657.37,0.0041252,2.89E+05,11.503
20131126,330,6.841,173.52,254.66,5.46,86.887,0,5.65,0.3786,50.969,33.56,348.39,397.73,6.813,4.375,-5.0598,21.522,33.502,0.39113,1393.7,0.0031888,2.89E+05,5.5562
20131127,331,7.052,100.5,275.83,6.433,86.558,0,5.533,0.33371,9.6573,17.777,346.37,395.62,6.777,4.188,-11.403,12.336,10.417,0.54217,1759,0.0026034,2.88E+05,45.096
20131128,332,9.349,176.23,268.88,7.378,86.435,0,3.736,0.24113,51.049,33.018,358.06,395.4,7.76,3.896,3.2363,9.3237,38.702,0.19414,1736.1,0.00315,2.92E+05,3.4149
20131129,333,13.21,166.92,292.2,8.75,86.652,0,3.137,0.20485,47.698,31.038,377.69,394.08,11.092,3.833,6.2887,7.241,37.908,0.16038,1565.5,0.0046236,2.99E+05,8.0252
20131130,334,13.622,132.12,310.56,9.344,86.66,0,2.422,0.14404,34.833,23.689,382.08,394.21,12.398,3.646,2.0673,8.1228,27.08,0.23074,1666.4,0.0044926,2.99E+05,27.003
20131201,335,13.696,69.268,324.64,9.336,86.689,0,1.337,0.11444,3.7069,11.642,376.75,396.72,11.823,3.271,-7.4436,5.9144,9.032,0.39571,1652.8,0.0045511,3.00E+05,61.509
20131202,336,12.183,175.19,270.28,10.287,86.338,0,2.09,0.16227,35.864,32.662,373.76,397.15,10.767,3.146,-3.9042,10.36,39.666,0.20709,2278.3,0.0028133,2.94E+05,2.2628
20131203,337,13.376,172.31,280.52,11.071,85.744,0,2.938,0.24423,41.088,32.416,376.09,394.21,10.892,2.854,-0.78369,9.0412,40.112,0.18394,2278.5,0.0031015,2.96E+05,4.4495
20131204,338,12.955,150.81,305.05,8.248,85.643,0,5.822,0.40867,43.297,28.743,381.52,393.11,12.592,2.792,-1.9706,9.0125,37.235,0.19488,1467,0.0048618,3.00E+05,15.702
20131205,339,4.345,58.98,317.9,1.346,85.889,4.699,3.388,0.25344,25.624,7.1405,342.25,398.82,7.467,5.396,-26.204,7.8384,9.0367,0.46449,311.3,0.0050743,2.92E+05,66.879
20131206,340,2.548,156.49,237.77,3.047,86.328,0,1.413,0.14094,47.616,28.675,330.85,398.68,4.208,4.167,-14.419,26.684,40.579,0.39671,915.38,0.0030984,2.85E+05,11.507
20131207,341,5.547,162.48,241.89,5.851,86.13,0,2.969,0.22512,42.779,31.05,337.16,396.45,4.304,2.917,-8.1669,19.196,43.917,0.30415,1764.4,0.0023203,2.86E+05,7.5948
20131208,342,5.353,147.33,252.5,3.969,86.209,0,2.447,0.19921,45.879,30.356,340.15,395.67,4.75,2.646,-4.1281,11.398,41.348,0.21609,1021.5,0.0035932,2.89E+05,15.393
20131209,343,3.725,156.5,242.18,3.626,86.551,0,2.376,0.19408,39.516,30.372,334.76,396.81,4.577,2.75,-11.38,12.865,36.329,0.26152,1040.2,0.0031324,2.86E+05,9.3392
20131210,344,4.939,162.89,259.07,6.019,86.672,0,3.221,0.20879,54.232,31.422,340.74,398.18,4.921,2.292,-0.49985,9.1082,46.031,0.16519,1982.8,0.0019151,2.84E+05,5.2025
20131211,345,9.63,162.88,280.48,7.479,86.704,0,3.779,0.24946,50.053,30.172,360.66,396.69,7.596,2.521,6.2915,8.4195,36.587,0.18707,1725.1,0.0032288,2.92E+05,4.0139
20131212,346,10.335,150.86,297.49,5.708,86.613,0,5.745,0.352,49.431,27.855,368.79,396.92,10.39,2.333,0.25492,5.4632,36.841,0.12914,1096.4,0.004928,2.97E+05,11.242
20131213,347,6.986,165.31,257.03,4.862,86.464,0,2.431,0.18004,38.144,30.593,350.38,397.33,7.55,1.771,-10.132,6.0042,41.601,0.12613,1167.8,0.0037079,2.91E+05,2.1774
20131214,348,6.672,167.24,249.5,5.795,86.807,0,2.414,0.23429,34.289,31.319,347.94,397.44,6.392,1.542,-7.0587,6.7888,37.473,0.15338,1548.7,0.0028686,2.88E+05,0.93693
20131215,349,8.195,167.68,255.82,7.904,86.918,0,2.352,0.19262,36.589,31.776,351.98,397.29,6.337,1.5,-2.9227,6.9647,42.503,0.14079,2223.4,0.0021219,2.88E+05,1.0058
20131216,350,10.922,160.11,270.19,10.759,86.856,0,2.582,0.19227,32.975,30.261,364.08,397.17,7.927,1.396,1.7595,7.4304,34.506,0.17718,2966.5,0.0016424,2.90E+05,5.5493
20131217,351,12.945,167.21,275.28,12.463,86.838,0,3.503,0.2051,34.414,31.952,373.09,397.08,9.473,1.188,1.9076,6.473,36.562,0.15041,3115.6,0.0017565,2.92E+05,0.6283
20131218,352,12.437,105.49,294.1,11.368,86.322,0,3.149,0.19958,8.9675,19.742,368.36,396.53,9.083,0.854,-4.3302,5.8545,10.585,0.35612,2703.4,0.0022051,2.93E+05,36.825
20131219,353,12.516,165.72,268.69,11.151,85.605,0,5.882,0.38804,26.26,31.974,372.85,394.06,10.258,0.625,-0.48575,8.8207,29.086,0.23269,2567,0.0024364,2.93E+05,1.2114
20131220,354,5.874,73.602,309.04,3.125,85.27,3.556,4.477,0.35938,24.508,10.583,345.6,392.01,7.369,2.813,-18.33,25.745,2.2916,0.91826,725.79,0.0044926,2.92E+05,56.145
20131221,355,4.22,71.566,317.48,1.841,85.735,1.016,4.191,0.30838,36.916,12.521,338.56,392.95,5.229,3.688,-8.1973,23.422,17.696,0.56963,443.19,0.0046692,2.90E+05,57.437
20131222,356,4.557,140.81,300.49,2.657,86.59,0,1.954,0.14121,78.263,24.224,338.18,390.05,5.01,3.438,-10.525,19.373,27.976,0.40916,659.93,0.0041761,2.90E+05,16.525
20131223,357,6.205,159.72,243.86,5.59,87.006,0,2.744,0.23252,39.849,31.051,339.59,391.4,4.233,2.271,-5.7683,16.424,32.939,0.33272,1533.9,0.0027867,2.88E+05,5.416
20131224,358,7.411,160.74,251.34,6.939,86.758,0,2.104,0.17179,39.445,30.883,345.79,391.17,4.83,2.463,-1.3918,11.752,38.92,0.23193,1922.7,0.0024133,2.88E+05,4.8243
20131225,359,7.936,166.32,255.67,6.938,86.796,0,2.799,0.23881,39.587,31.313,349.15,390.72,5.756,1.604,-3.1221,10.825,37.598,0.22356,1816.2,0.0026829,2.89E+05,2.3561
20131226,360,5.994,166.48,243.54,6.036,86.807,0,3.186,0.26606,34.34,31.903,343.08,389.7,5.11,1.521,-6.6612,7.7428,39.213,0.1649,1771.1,0.0023739,2.86E+05,2.817
20131227,361,6.491,168.94,245.33,6.713,86.762,0,3.909,0.28133,35.326,32.084,343.52,389.82,4.938,1.479,-4.0661,9.1962,28.506,0.24392,2012.6,0.0021228,2.86E+05,1.2459
20131228,362,6.953,148.84,264.41,6.684,86.331,0,2.392,0.20273,35.073,28.033,347.55,389.3,5.5,1.313,-0.29744,6.7494,27.014,0.1999,1895.9,0.0023797,2.87E+05,13.112
20131229,363,8.976,159.04,273.38,7.943,86.178,0,1.677,0.19504,41.13,29.147,359.62,389.09,7.898,1.354,-0.49354,7.9501,34.302,0.18816,2047.2,0.002539,2.90E+05,6.2531
20131230,364,8.19,166.13,255.42,7.867,86.756,0,1.628,0.1319,35.185,30.681,352.47,390.4,6.575,1.375,-4.0258,6.852,36.511,0.15802,2205,0.0021498,2.88E+05,2.2752
20131231,365,8.202,169.11,256.57,8.329,86.73,0,2.998,0.19973,37.528,31.96,353.07,390.36,6.513,1.155,-2.1696,6.1562,38.508,0.13783,2465.3,0.0018247,2.87E+05,0.57681
20140101,1,10.202,167.5,266.06,10.167,86.531,0,2.609,0.18242,38.125,31.063,361.35,389.23,7.652,0.958,0.57852,6.672,38.935,0.14629,2889.7,0.0016345,2.89E+05,1.932
20140102,2,10.562,170.94,265.94,9.858,86.649,0,3.962,0.27963,39.079,32.772,361.9,389.32,7.808,0.583,-1.2601,5.5806,36.512,0.13258,2561.7,0.0020723,2.90E+05,0.46475
20140103,3,10.877,168.1,269.1,10.295,86.29,0,2.496,0.17423,37.509,31.669,364.86,389.02,8.221,0.583,-0.47883,5.3284,50.597,0.095276,2695.3,0.0019603,2.90E+05,2.4713
20140104,4,11.227,87.812,297.63,10.069,86.131,0,2.908,0.19202,7.3054,15.348,360.39,387.67,8.002,0.542,-3.6328,4.9055,9.96,0.32999,2454.7,0.002349,2.92E+05,49.04
20140105,5,8.503,134.42,263.01,7.645,86.445,0,1.714,0.15821,17.843,24.853,351.78,388.53,7.152,0.625,-9.2158,3.9011,36.855,0.095718,2017.2,0.0024859,2.89E+05,22.991
20140106,6,6.516,177.48,240.93,8.467,86.745,0,2.852,0.2094,36.749,34.188,344.03,390.33,5.233,0.563,-6.9778,5.7561,47.719,0.10764,3358.4,0.00087519,2.83E+05,0
20140107,7,7.958,171.61,263.22,9.58,86.531,0,2.369,0.19075,45.8,32.909,353.61,393.7,6.123,0.292,3.3508,5.0737,39.961,0.11266,3672.4,0.00079947,2.85E+05,1.9683
20140108,8,11.387,174.69,280.02,11.145,86.329,0,3.115,0.22871,48.343,33.161,370.67,397.94,9.579,0,0.41271,4.938,45.267,0.098356,3009.2,0.001669,2.90E+05,0.72252
20140109,9,8.539,117.24,268.6,8.93,86.271,0,2.634,0.17521,10.648,21.719,350.5,396.38,6.865,0,-7.9696,3.6208,19.624,0.15577,2737,0.0015818,2.87E+05,33.824
20140110,10,8.704,175.67,257.21,8.313,86.367,0,2.225,0.18967,41.719,32.969,355.11,397.51,7.133,0,-1.5809,4.3151,50.516,0.078699,2301.9,0.0021155,2.89E+05,1.6196
20140111,11,10.618,175.34,269.71,10.411,86.585,0,2.441,0.18267,42.571,33.068,366.44,397.71,8.535,0,3.0177,4.3575,40.018,0.098196,2871,0.0017099,2.89E+05,2.1794
20140112,12,11.433,175.91,269.69,10.288,86.354,0,3.579,0.26179,41.09,33.085,368.27,396.67,9.115,0,-0.80185,4.0643,39.629,0.09302,2498.3,0.002317,2.92E+05,2.7594
20140113,13,9.02,181.26,250.84,9,86.92,0,2.512,0.19658,35.296,34.639,358.75,397.81,7.769,0,-5.4433,5.2859,50.092,0.095451,2599.9,0.0017834,2.88E+05,0.59453
20140114,14,9.604,182.69,249.88,10.561,86.962,0,2.257,0.19635,35.872,34.801,358.38,397.39,7.298,0,-2.384,4.4381,42.524,0.094503,3555.2,0.00099416,2.87E+05,0.60872
20140115,15,11.373,184.85,255.8,12.092,86.926,0,2.593,0.21094,36.345,35.685,365.11,397.53,8.085,0,-1.0436,4.3085,37.02,0.10425,3813.1,0.00096988,2.88E+05,0.10788
20140116,16,11.358,183.63,261.07,11.985,86.576,0,2.24,0.17985,39.98,35.038,366.44,397.27,8.635,0,-0.15685,4.8274,48.603,0.09035,3713.1,0.0010412,2.89E+05,1.7142
20140117,17,10.904,186.96,256.29,11.641,86.614,0,2.41,0.20919,38.299,36.254,365.3,398.38,8.46,0,-2.0934,4.7003,47.755,0.089606,3713,0.0010014,2.88E+05,0.53071
20140118,18,11.075,186.71,261.56,12.103,86.579,0,2.801,0.2254,40.237,36.1,368.69,398.01,9.106,0,0.63183,4.4177,41.817,0.095549,4102.7,0.00077663,2.88E+05,1.1413
20140119,19,11.303,144.54,274.54,11.859,86.709,0,2.842,0.21765,22.499,27.023,366.43,396.47,8.823,0,-2.6315,3.9948,21.9,0.15427,3629.6,0.001095,2.89E+05,23.738
20140120,20,12.976,184.75,273.7,13.476,86.714,0,2.236,0.16329,45.091,35,375.48,395.85,10.135,0,2.243,4.4891,40.99,0.098707,3896.5,0.0010529,2.90E+05,2.4224
20140121,21,12.161,174.52,279.28,12.503,86.815,0,4.057,0.25131,44.564,34.13,372.28,396.06,9.813,0,0.33481,3.824,39.947,0.087365,3609.5,0.0011915,2.90E+05,8.509
20140122,22,13.671,136.86,307.97,13.732,86.175,0,2.478,0.19394,33.882,24.932,383.64,396.17,11.975,0,2.2477,4.058,24.01,0.14458,3593.5,0.0013754,2.92E+05,28.575
20140123,23,12.593,148.57,286.79,12.347,86.275,0,2.377,0.1804,28.852,27.75,376.07,395,10.833,0,0.085396,3.4024,25.534,0.11758,3220.1,0.0016062,2.91E+05,23.037
20140124,24,9.222,125.25,317.03,8.715,87.059,0,3.916,0.26927,47.079,23.297,370.61,397.54,11.11,0,-1.0147,3.42,41.612,0.075947,2367.6,0.0020974,2.89E+05,35.534
